id,DateFrom,DateTo,min,mean,max
4,2021-05-16T00:00:00Z,2021-05-17T00:00:00Z,1906.629639,1908.631378,1909.523071
4,2021-05-17T00:00:00Z,2021-05-18T00:00:00Z,NaN,NaN,NaN
4,2021-05-18T00:00:00Z,2021-05-19T00:00:00Z,NaN,NaN,NaN
4,2021-05-19T00:00:00Z,2021-05-20T00:00:00Z,NaN,NaN,NaN
4,2021-05-20T00:00:00Z,2021-05-21T00:00:00Z,NaN,NaN,NaN
4,2021-05-21T00:00:00Z,2021-05-22T00:00:00Z,NaN,NaN,NaN
4,2021-05-22T00:00:00Z,2021-05-23T00:00:00Z,NaN,NaN,NaN
4,2021-05-23T00:00:00Z,2021-05-24T00:00:00Z,NaN,NaN,NaN
4,2021-05-24T00:00:00Z,2021-05-25T00:00:00Z,NaN,NaN,NaN
4,2021-05-25T00:00:00Z,2021-05-26T00:00:00Z,NaN,NaN,NaN
4,2021-05-26T00:00:00Z,2021-05-27T00:00:00Z,NaN,NaN,NaN
4,2021-05-27T00:00:00Z,2021-05-28T00:00:00Z,NaN,NaN,NaN
4,2021-05-28T00:00:00Z,2021-05-29T00:00:00Z,NaN,NaN,NaN
4,2021-05-29T00:00:00Z,2021-05-30T00:00:00Z,NaN,NaN,NaN
4,2021-05-30T00:00:00Z,2021-05-31T00:00:00Z,NaN,NaN,NaN
4,2021-05-31T00:00:00Z,2021-06-01T00:00:00Z,NaN,NaN,NaN
4,2021-06-01T00:00:00Z,2021-06-02T00:00:00Z,NaN,NaN,NaN
4,2021-06-02T00:00:00Z,2021-06-03T00:00:00Z,NaN,NaN,NaN
4,2021-06-03T00:00:00Z,2021-06-04T00:00:00Z,1907.36792,1908.435778,1908.786987
4,2021-06-04T00:00:00Z,2021-06-05T00:00:00Z,NaN,NaN,NaN
4,2021-06-05T00:00:00Z,2021-06-06T00:00:00Z,NaN,NaN,NaN
4,2021-06-06T00:00:00Z,2021-06-07T00:00:00Z,1859.954346,1886.872033,1894.748413
4,2021-06-07T00:00:00Z,2021-06-08T00:00:00Z,1860.102905,1861.650924,1862.92981
4,2021-06-08T00:00:00Z,2021-06-09T00:00:00Z,NaN,NaN,NaN
4,2021-06-09T00:00:00Z,2021-06-10T00:00:00Z,NaN,NaN,NaN
4,2021-06-10T00:00:00Z,2021-06-11T00:00:00Z,NaN,NaN,NaN
4,2021-06-11T00:00:00Z,2021-06-12T00:00:00Z,NaN,NaN,NaN
4,2021-06-12T00:00:00Z,2021-06-13T00:00:00Z,NaN,NaN,NaN
4,2021-06-13T00:00:00Z,2021-06-14T00:00:00Z,NaN,NaN,NaN
4,2021-06-14T00:00:00Z,2021-06-15T00:00:00Z,NaN,NaN,NaN
4,2021-06-15T00:00:00Z,2021-06-16T00:00:00Z,NaN,NaN,NaN
4,2021-06-16T00:00:00Z,2021-06-17T00:00:00Z,NaN,NaN,NaN
4,2021-06-17T00:00:00Z,2021-06-18T00:00:00Z,NaN,NaN,NaN
4,2021-06-18T00:00:00Z,2021-06-19T00:00:00Z,NaN,NaN,NaN
4,2021-06-19T00:00:00Z,2021-06-20T00:00:00Z,NaN,NaN,NaN
4,2021-06-20T00:00:00Z,2021-06-21T00:00:00Z,NaN,NaN,NaN
4,2021-06-21T00:00:00Z,2021-06-22T00:00:00Z,NaN,NaN,NaN
4,2021-06-22T00:00:00Z,2021-06-23T00:00:00Z,NaN,NaN,NaN
4,2021-06-23T00:00:00Z,2021-06-24T00:00:00Z,NaN,NaN,NaN
4,2021-06-24T00:00:00Z,2021-06-25T00:00:00Z,NaN,NaN,NaN
4,2021-06-25T00:00:00Z,2021-06-26T00:00:00Z,NaN,NaN,NaN
4,2021-06-26T00:00:00Z,2021-06-27T00:00:00Z,NaN,NaN,NaN
4,2021-06-27T00:00:00Z,2021-06-28T00:00:00Z,NaN,NaN,NaN
4,2021-06-28T00:00:00Z,2021-06-29T00:00:00Z,NaN,NaN,NaN
4,2021-06-29T00:00:00Z,2021-06-30T00:00:00Z,NaN,NaN,NaN
4,2021-06-30T00:00:00Z,2021-07-01T00:00:00Z,NaN,NaN,NaN
4,2021-07-01T00:00:00Z,2021-07-02T00:00:00Z,NaN,NaN,NaN
4,2021-07-02T00:00:00Z,2021-07-03T00:00:00Z,NaN,NaN,NaN
4,2021-07-03T00:00:00Z,2021-07-04T00:00:00Z,NaN,NaN,NaN
4,2021-07-04T00:00:00Z,2021-07-05T00:00:00Z,NaN,NaN,NaN
4,2021-07-05T00:00:00Z,2021-07-06T00:00:00Z,NaN,NaN,NaN
4,2021-07-06T00:00:00Z,2021-07-07T00:00:00Z,NaN,NaN,NaN
4,2021-07-07T00:00:00Z,2021-07-08T00:00:00Z,NaN,NaN,NaN
4,2021-07-08T00:00:00Z,2021-07-09T00:00:00Z,NaN,NaN,NaN
4,2021-07-09T00:00:00Z,2021-07-10T00:00:00Z,NaN,NaN,NaN
4,2021-07-10T00:00:00Z,2021-07-11T00:00:00Z,NaN,NaN,NaN
4,2021-07-11T00:00:00Z,2021-07-12T00:00:00Z,NaN,NaN,NaN
4,2021-07-12T00:00:00Z,2021-07-13T00:00:00Z,NaN,NaN,NaN
4,2021-07-13T00:00:00Z,2021-07-14T00:00:00Z,NaN,NaN,NaN
4,2021-07-14T00:00:00Z,2021-07-15T00:00:00Z,1654.624268,1655.122367,1655.659302
4,2021-07-15T00:00:00Z,2021-07-16T00:00:00Z,NaN,NaN,NaN
4,2021-07-16T00:00:00Z,2021-07-17T00:00:00Z,NaN,NaN,NaN
4,2021-07-17T00:00:00Z,2021-07-18T00:00:00Z,NaN,NaN,NaN
4,2021-07-18T00:00:00Z,2021-07-19T00:00:00Z,NaN,NaN,NaN
4,2021-07-19T00:00:00Z,2021-07-20T00:00:00Z,NaN,NaN,NaN
4,2021-07-20T00:00:00Z,2021-07-21T00:00:00Z,NaN,NaN,NaN
4,2021-07-21T00:00:00Z,2021-07-22T00:00:00Z,NaN,NaN,NaN
4,2021-07-22T00:00:00Z,2021-07-23T00:00:00Z,NaN,NaN,NaN
4,2021-07-23T00:00:00Z,2021-07-24T00:00:00Z,NaN,NaN,NaN
4,2021-07-24T00:00:00Z,2021-07-25T00:00:00Z,NaN,NaN,NaN
4,2021-07-25T00:00:00Z,2021-07-26T00:00:00Z,NaN,NaN,NaN
4,2021-07-26T00:00:00Z,2021-07-27T00:00:00Z,NaN,NaN,NaN
4,2021-07-27T00:00:00Z,2021-07-28T00:00:00Z,NaN,NaN,NaN
4,2021-07-28T00:00:00Z,2021-07-29T00:00:00Z,NaN,NaN,NaN
4,2021-07-29T00:00:00Z,2021-07-30T00:00:00Z,NaN,NaN,NaN
4,2021-07-30T00:00:00Z,2021-07-31T00:00:00Z,NaN,NaN,NaN
4,2021-07-31T00:00:00Z,2021-08-01T00:00:00Z,NaN,NaN,NaN
4,2021-08-01T00:00:00Z,2021-08-02T00:00:00Z,NaN,NaN,NaN
4,2021-08-02T00:00:00Z,2021-08-03T00:00:00Z,NaN,NaN,NaN
4,2021-08-03T00:00:00Z,2021-08-04T00:00:00Z,NaN,NaN,NaN
4,2021-08-04T00:00:00Z,2021-08-05T00:00:00Z,NaN,NaN,NaN
4,2021-08-05T00:00:00Z,2021-08-06T00:00:00Z,NaN,NaN,NaN
4,2021-08-06T00:00:00Z,2021-08-07T00:00:00Z,NaN,NaN,NaN
4,2021-08-07T00:00:00Z,2021-08-08T00:00:00Z,NaN,NaN,NaN
4,2021-08-08T00:00:00Z,2021-08-09T00:00:00Z,NaN,NaN,NaN
4,2021-08-09T00:00:00Z,2021-08-10T00:00:00Z,NaN,NaN,NaN
4,2021-08-10T00:00:00Z,2021-08-11T00:00:00Z,NaN,NaN,NaN
4,2021-08-11T00:00:00Z,2021-08-12T00:00:00Z,NaN,NaN,NaN
4,2021-08-12T00:00:00Z,2021-08-13T00:00:00Z,NaN,NaN,NaN
4,2021-08-13T00:00:00Z,2021-08-14T00:00:00Z,NaN,NaN,NaN
4,2021-08-14T00:00:00Z,2021-08-15T00:00:00Z,NaN,NaN,NaN
4,2021-08-15T00:00:00Z,2021-08-16T00:00:00Z,NaN,NaN,NaN
4,2021-08-16T00:00:00Z,2021-08-17T00:00:00Z,NaN,NaN,NaN
4,2021-08-17T00:00:00Z,2021-08-18T00:00:00Z,NaN,NaN,NaN
4,2021-08-18T00:00:00Z,2021-08-19T00:00:00Z,NaN,NaN,NaN
4,2021-08-19T00:00:00Z,2021-08-20T00:00:00Z,NaN,NaN,NaN
4,2021-08-20T00:00:00Z,2021-08-21T00:00:00Z,NaN,NaN,NaN
4,2021-08-21T00:00:00Z,2021-08-22T00:00:00Z,NaN,NaN,NaN
4,2021-08-22T00:00:00Z,2021-08-23T00:00:00Z,NaN,NaN,NaN
4,2021-08-23T00:00:00Z,2021-08-24T00:00:00Z,NaN,NaN,NaN
4,2021-08-24T00:00:00Z,2021-08-25T00:00:00Z,NaN,NaN,NaN
4,2021-08-25T00:00:00Z,2021-08-26T00:00:00Z,NaN,NaN,NaN
4,2021-08-26T00:00:00Z,2021-08-27T00:00:00Z,NaN,NaN,NaN
4,2021-08-27T00:00:00Z,2021-08-28T00:00:00Z,NaN,NaN,NaN
4,2021-08-28T00:00:00Z,2021-08-29T00:00:00Z,NaN,NaN,NaN
4,2021-08-29T00:00:00Z,2021-08-30T00:00:00Z,NaN,NaN,NaN
4,2021-08-30T00:00:00Z,2021-08-31T00:00:00Z,NaN,NaN,NaN
4,2021-08-31T00:00:00Z,2021-09-01T00:00:00Z,NaN,NaN,NaN
4,2021-09-01T00:00:00Z,2021-09-02T00:00:00Z,NaN,NaN,NaN
4,2021-09-02T00:00:00Z,2021-09-03T00:00:00Z,NaN,NaN,NaN
4,2021-09-03T00:00:00Z,2021-09-04T00:00:00Z,NaN,NaN,NaN
4,2021-09-04T00:00:00Z,2021-09-05T00:00:00Z,NaN,NaN,NaN
4,2021-09-05T00:00:00Z,2021-09-06T00:00:00Z,NaN,NaN,NaN
4,2021-09-06T00:00:00Z,2021-09-07T00:00:00Z,NaN,NaN,NaN
4,2021-09-07T00:00:00Z,2021-09-08T00:00:00Z,NaN,NaN,NaN
4,2021-09-08T00:00:00Z,2021-09-09T00:00:00Z,1881.195801,1881.195801,1881.195801
4,2021-09-09T00:00:00Z,2021-09-10T00:00:00Z,NaN,NaN,NaN
4,2021-09-10T00:00:00Z,2021-09-11T00:00:00Z,1885.695313,1899.216666,1902.135986
4,2021-09-11T00:00:00Z,2021-09-12T00:00:00Z,NaN,NaN,NaN
4,2021-09-12T00:00:00Z,2021-09-13T00:00:00Z,NaN,NaN,NaN
4,2021-09-13T00:00:00Z,2021-09-14T00:00:00Z,NaN,NaN,NaN
4,2021-09-14T00:00:00Z,2021-09-15T00:00:00Z,NaN,NaN,NaN
4,2021-09-15T00:00:00Z,2021-09-16T00:00:00Z,NaN,NaN,NaN
4,2021-09-16T00:00:00Z,2021-09-17T00:00:00Z,NaN,NaN,NaN
4,2021-09-17T00:00:00Z,2021-09-18T00:00:00Z,NaN,NaN,NaN
4,2021-09-18T00:00:00Z,2021-09-19T00:00:00Z,1847.498047,1857.408756,1862.011963
4,2021-09-19T00:00:00Z,2021-09-20T00:00:00Z,NaN,NaN,NaN
4,2021-09-20T00:00:00Z,2021-09-21T00:00:00Z,1891.711304,1907.955612,1916.102539
4,2021-09-21T00:00:00Z,2021-09-22T00:00:00Z,NaN,NaN,NaN
4,2021-09-22T00:00:00Z,2021-09-23T00:00:00Z,NaN,NaN,NaN
4,2021-09-23T00:00:00Z,2021-09-24T00:00:00Z,NaN,NaN,NaN
4,2021-09-24T00:00:00Z,2021-09-25T00:00:00Z,1884.066162,1926.294578,1933.451416
4,2021-09-25T00:00:00Z,2021-09-26T00:00:00Z,NaN,NaN,NaN
4,2021-09-26T00:00:00Z,2021-09-27T00:00:00Z,NaN,NaN,NaN
4,2021-09-27T00:00:00Z,2021-09-28T00:00:00Z,NaN,NaN,NaN
4,2021-09-28T00:00:00Z,2021-09-29T00:00:00Z,NaN,NaN,NaN
4,2021-09-29T00:00:00Z,2021-09-30T00:00:00Z,NaN,NaN,NaN
4,2021-09-30T00:00:00Z,2021-10-01T00:00:00Z,NaN,NaN,NaN
4,2021-10-01T00:00:00Z,2021-10-02T00:00:00Z,1889.790771,1898.198743,1900.084351
4,2021-10-02T00:00:00Z,2021-10-03T00:00:00Z,NaN,NaN,NaN
4,2021-10-03T00:00:00Z,2021-10-04T00:00:00Z,NaN,NaN,NaN
4,2021-10-04T00:00:00Z,2021-10-05T00:00:00Z,1914.649536,1917.340134,1919.237305
4,2021-10-05T00:00:00Z,2021-10-06T00:00:00Z,NaN,NaN,NaN
4,2021-10-06T00:00:00Z,2021-10-07T00:00:00Z,1952.391357,1952.660691,1953.842529
4,2021-10-07T00:00:00Z,2021-10-08T00:00:00Z,NaN,NaN,NaN
4,2021-10-08T00:00:00Z,2021-10-09T00:00:00Z,NaN,NaN,NaN
4,2021-10-09T00:00:00Z,2021-10-10T00:00:00Z,NaN,NaN,NaN
4,2021-10-10T00:00:00Z,2021-10-11T00:00:00Z,NaN,NaN,NaN
4,2021-10-11T00:00:00Z,2021-10-12T00:00:00Z,NaN,NaN,NaN
4,2021-10-12T00:00:00Z,2021-10-13T00:00:00Z,2039.715576,2042.863818,2044.0802
4,2021-10-13T00:00:00Z,2021-10-14T00:00:00Z,2026.196655,2029.744773,2032.092773
4,2021-10-14T00:00:00Z,2021-10-15T00:00:00Z,NaN,NaN,NaN
4,2021-10-15T00:00:00Z,2021-10-16T00:00:00Z,NaN,NaN,NaN
4,2021-10-16T00:00:00Z,2021-10-17T00:00:00Z,NaN,NaN,NaN
4,2021-10-17T00:00:00Z,2021-10-18T00:00:00Z,NaN,NaN,NaN
4,2021-10-18T00:00:00Z,2021-10-19T00:00:00Z,NaN,NaN,NaN
4,2021-10-19T00:00:00Z,2021-10-20T00:00:00Z,NaN,NaN,NaN
4,2021-10-20T00:00:00Z,2021-10-21T00:00:00Z,NaN,NaN,NaN
4,2021-10-21T00:00:00Z,2021-10-22T00:00:00Z,1940.435059,1948.975649,1954.554443
4,2021-10-22T00:00:00Z,2021-10-23T00:00:00Z,1960.529541,1972.114538,1981.749512
4,2021-10-23T00:00:00Z,2021-10-24T00:00:00Z,1930.743164,1944.707138,1952.727661
4,2021-10-24T00:00:00Z,2021-10-25T00:00:00Z,NaN,NaN,NaN
4,2021-10-25T00:00:00Z,2021-10-26T00:00:00Z,1986.920166,1986.981244,1987.32019
4,2021-10-26T00:00:00Z,2021-10-27T00:00:00Z,1975.049316,1985.428422,1992.403687
4,2021-10-27T00:00:00Z,2021-10-28T00:00:00Z,1965.446045,1966.580158,1969.724365
4,2021-10-28T00:00:00Z,2021-10-29T00:00:00Z,1946.424683,1958.170194,1971.997803
4,2021-10-29T00:00:00Z,2021-10-30T00:00:00Z,1926.516724,1938.978912,1944.420044
4,2021-10-30T00:00:00Z,2021-10-31T00:00:00Z,NaN,NaN,NaN
4,2021-10-31T00:00:00Z,2021-11-01T00:00:00Z,1972.916748,1982.526351,1986.177124
4,2021-11-01T00:00:00Z,2021-11-02T00:00:00Z,1907.811279,1928.388356,1954.92749
4,2021-11-02T00:00:00Z,2021-11-03T00:00:00Z,1931.950317,1933.51592,1937.664185
4,2021-11-03T00:00:00Z,2021-11-04T00:00:00Z,NaN,NaN,NaN
4,2021-11-04T00:00:00Z,2021-11-05T00:00:00Z,NaN,NaN,NaN
4,2021-11-05T00:00:00Z,2021-11-06T00:00:00Z,NaN,NaN,NaN
4,2021-11-06T00:00:00Z,2021-11-07T00:00:00Z,1931.686279,1939.451917,1947.736816
4,2021-11-07T00:00:00Z,2021-11-08T00:00:00Z,1956.039551,1974.19006,1978.710327
4,2021-11-08T00:00:00Z,2021-11-09T00:00:00Z,1967.851807,1972.125107,1982.313477
4,2021-11-09T00:00:00Z,2021-11-10T00:00:00Z,1955.218262,1956.043929,1957.215454
4,2021-11-10T00:00:00Z,2021-11-11T00:00:00Z,NaN,NaN,NaN
4,2021-11-11T00:00:00Z,2021-11-12T00:00:00Z,1933.867188,1936.866133,1940.54834
4,2021-11-12T00:00:00Z,2021-11-13T00:00:00Z,1950.280029,1965.079719,1976.673218
4,2021-11-13T00:00:00Z,2021-11-14T00:00:00Z,1943.899536,1953.99355,1975.876709
4,2021-11-14T00:00:00Z,2021-11-15T00:00:00Z,1924.737549,1924.743015,1924.767822
4,2021-11-15T00:00:00Z,2021-11-16T00:00:00Z,NaN,NaN,NaN
4,2021-11-16T00:00:00Z,2021-11-17T00:00:00Z,1955.374512,1961.686448,1969.368286
4,2021-11-17T00:00:00Z,2021-11-18T00:00:00Z,1927.206177,1944.431961,1958.255981
4,2021-11-18T00:00:00Z,2021-11-19T00:00:00Z,1951.19043,1959.879466,1963.707397
4,2021-11-19T00:00:00Z,2021-11-20T00:00:00Z,1945.388428,1952.219911,1958.479492
4,2021-11-20T00:00:00Z,2021-11-21T00:00:00Z,NaN,NaN,NaN
4,2021-11-21T00:00:00Z,2021-11-22T00:00:00Z,1935.18042,1941.977094,1949.258667
4,2021-11-22T00:00:00Z,2021-11-23T00:00:00Z,1937.13147,1945.497592,1950.895752
4,2021-11-23T00:00:00Z,2021-11-24T00:00:00Z,1918.991699,1936.261416,1948.73999
4,2021-11-24T00:00:00Z,2021-11-25T00:00:00Z,1932.624146,1936.087832,1939.452271
4,2021-11-25T00:00:00Z,2021-11-26T00:00:00Z,NaN,NaN,NaN
4,2021-11-26T00:00:00Z,2021-11-27T00:00:00Z,NaN,NaN,NaN
4,2021-11-27T00:00:00Z,2021-11-28T00:00:00Z,NaN,NaN,NaN
4,2021-11-28T00:00:00Z,2021-11-29T00:00:00Z,1951.993652,1958.403392,1963.79187
4,2021-11-29T00:00:00Z,2021-11-30T00:00:00Z,1971.879028,1974.131169,1975.612427
4,2021-11-30T00:00:00Z,2021-12-01T00:00:00Z,NaN,NaN,NaN
4,2021-12-01T00:00:00Z,2021-12-02T00:00:00Z,NaN,NaN,NaN
4,2021-12-02T00:00:00Z,2021-12-03T00:00:00Z,NaN,NaN,NaN
4,2021-12-03T00:00:00Z,2021-12-04T00:00:00Z,NaN,NaN,NaN
4,2021-12-04T00:00:00Z,2021-12-05T00:00:00Z,NaN,NaN,NaN
4,2021-12-05T00:00:00Z,2021-12-06T00:00:00Z,NaN,NaN,NaN
4,2021-12-06T00:00:00Z,2021-12-07T00:00:00Z,NaN,NaN,NaN
4,2021-12-07T00:00:00Z,2021-12-08T00:00:00Z,NaN,NaN,NaN
4,2021-12-08T00:00:00Z,2021-12-09T00:00:00Z,1907.802002,1915.038754,1922.951172
4,2021-12-09T00:00:00Z,2021-12-10T00:00:00Z,1895.158081,1909.058877,1920.191162
4,2021-12-10T00:00:00Z,2021-12-11T00:00:00Z,1895.676392,1899.160576,1906.475586
4,2021-12-11T00:00:00Z,2021-12-12T00:00:00Z,1912.342407,1916.51023,1918.82959
4,2021-12-12T00:00:00Z,2021-12-13T00:00:00Z,1928.371216,1929.515506,1932.550293
4,2021-12-13T00:00:00Z,2021-12-14T00:00:00Z,1928.371582,1931.859852,1936.147827
4,2021-12-14T00:00:00Z,2021-12-15T00:00:00Z,1924.802734,1929.643004,1935.561523
4,2021-12-15T00:00:00Z,2021-12-16T00:00:00Z,NaN,NaN,NaN
4,2021-12-16T00:00:00Z,2021-12-17T00:00:00Z,1915.129639,1916.385998,1917.42627
4,2021-12-17T00:00:00Z,2021-12-18T00:00:00Z,NaN,NaN,NaN
4,2021-12-18T00:00:00Z,2021-12-19T00:00:00Z,1924.307129,1930.110898,1933.782471
4,2021-12-19T00:00:00Z,2021-12-20T00:00:00Z,1915.92749,1919.635265,1924.327515
4,2021-12-20T00:00:00Z,2021-12-21T00:00:00Z,1937.97876,1940.866522,1942.598877
4,2021-12-21T00:00:00Z,2021-12-22T00:00:00Z,NaN,NaN,NaN
4,2021-12-22T00:00:00Z,2021-12-23T00:00:00Z,NaN,NaN,NaN
4,2021-12-23T00:00:00Z,2021-12-24T00:00:00Z,1918.144531,1918.717099,1923.67334
4,2021-12-24T00:00:00Z,2021-12-25T00:00:00Z,1917.425537,1917.425537,1917.425537
4,2021-12-25T00:00:00Z,2021-12-26T00:00:00Z,1925.339844,1928.635411,1930.011597
4,2021-12-26T00:00:00Z,2021-12-27T00:00:00Z,NaN,NaN,NaN
4,2021-12-27T00:00:00Z,2021-12-28T00:00:00Z,NaN,NaN,NaN
4,2021-12-28T00:00:00Z,2021-12-29T00:00:00Z,NaN,NaN,NaN
4,2021-12-29T00:00:00Z,2021-12-30T00:00:00Z,NaN,NaN,NaN
4,2021-12-30T00:00:00Z,2021-12-31T00:00:00Z,NaN,NaN,NaN
4,2021-12-31T00:00:00Z,2022-01-01T00:00:00Z,NaN,NaN,NaN
4,2022-01-01T00:00:00Z,2022-01-02T00:00:00Z,NaN,NaN,NaN
4,2022-01-02T00:00:00Z,2022-01-03T00:00:00Z,NaN,NaN,NaN
4,2022-01-03T00:00:00Z,2022-01-04T00:00:00Z,1924.876587,1927.64108,1930.844604
4,2022-01-04T00:00:00Z,2022-01-05T00:00:00Z,NaN,NaN,NaN
4,2022-01-05T00:00:00Z,2022-01-06T00:00:00Z,NaN,NaN,NaN
4,2022-01-06T00:00:00Z,2022-01-07T00:00:00Z,NaN,NaN,NaN
4,2022-01-07T00:00:00Z,2022-01-08T00:00:00Z,NaN,NaN,NaN
4,2022-01-08T00:00:00Z,2022-01-09T00:00:00Z,1883.661621,1887.508949,1889.016968
4,2022-01-09T00:00:00Z,2022-01-10T00:00:00Z,NaN,NaN,NaN
4,2022-01-10T00:00:00Z,2022-01-11T00:00:00Z,1892.917114,1906.606218,1916.414551
4,2022-01-11T00:00:00Z,2022-01-12T00:00:00Z,NaN,NaN,NaN
4,2022-01-12T00:00:00Z,2022-01-13T00:00:00Z,NaN,NaN,NaN
4,2022-01-13T00:00:00Z,2022-01-14T00:00:00Z,NaN,NaN,NaN
4,2022-01-14T00:00:00Z,2022-01-15T00:00:00Z,NaN,NaN,NaN
4,2022-01-15T00:00:00Z,2022-01-16T00:00:00Z,1893.333374,1900.194114,1906.819092
4,2022-01-17T00:00:00Z,2022-01-18T00:00:00Z,NaN,NaN,NaN
4,2022-01-18T00:00:00Z,2022-01-19T00:00:00Z,NaN,NaN,NaN
4,2022-01-19T00:00:00Z,2022-01-20T00:00:00Z,NaN,NaN,NaN
4,2022-01-20T00:00:00Z,2022-01-21T00:00:00Z,NaN,NaN,NaN
4,2022-01-21T00:00:00Z,2022-01-22T00:00:00Z,1898.717163,1905.673534,1911.740601
4,2022-01-22T00:00:00Z,2022-01-23T00:00:00Z,NaN,NaN,NaN
4,2022-01-23T00:00:00Z,2022-01-24T00:00:00Z,NaN,NaN,NaN
4,2022-01-24T00:00:00Z,2022-01-25T00:00:00Z,NaN,NaN,NaN
4,2022-01-25T00:00:00Z,2022-01-26T00:00:00Z,NaN,NaN,NaN
4,2022-01-26T00:00:00Z,2022-01-27T00:00:00Z,NaN,NaN,NaN
4,2022-01-27T00:00:00Z,2022-01-28T00:00:00Z,NaN,NaN,NaN
4,2022-01-28T00:00:00Z,2022-01-29T00:00:00Z,NaN,NaN,NaN
4,2022-01-29T00:00:00Z,2022-01-30T00:00:00Z,1923.765381,1925.385291,1926.721436
4,2022-01-30T00:00:00Z,2022-01-31T00:00:00Z,1931.028198,1932.700392,1933.537109
4,2022-01-31T00:00:00Z,2022-02-01T00:00:00Z,1929.188965,1936.375372,1941.698364
4,2022-02-01T00:00:00Z,2022-02-02T00:00:00Z,1923.180054,1942.230489,1952.800171
4,2022-02-02T00:00:00Z,2022-02-03T00:00:00Z,NaN,NaN,NaN
4,2022-02-03T00:00:00Z,2022-02-04T00:00:00Z,NaN,NaN,NaN
4,2022-02-04T00:00:00Z,2022-02-05T00:00:00Z,NaN,NaN,NaN
4,2022-02-05T00:00:00Z,2022-02-06T00:00:00Z,NaN,NaN,NaN
4,2022-02-06T00:00:00Z,2022-02-07T00:00:00Z,1868.005981,1883.99224,1890.628052
4,2022-02-07T00:00:00Z,2022-02-08T00:00:00Z,1893.596924,1899.230342,1899.896729
4,2022-02-08T00:00:00Z,2022-02-09T00:00:00Z,NaN,NaN,NaN
4,2022-02-09T00:00:00Z,2022-02-10T00:00:00Z,NaN,NaN,NaN
4,2022-02-10T00:00:00Z,2022-02-11T00:00:00Z,1891.579834,1900.389315,1906.569092
4,2022-02-11T00:00:00Z,2022-02-12T00:00:00Z,1911.841675,1921.650428,1925.553711
4,2022-02-12T00:00:00Z,2022-02-13T00:00:00Z,1896.143433,1905.621796,1908.369995
4,2022-02-13T00:00:00Z,2022-02-14T00:00:00Z,1919.473267,1922.112473,1922.723145
4,2022-02-14T00:00:00Z,2022-02-15T00:00:00Z,1905.105957,1906.948335,1908.884033
4,2022-02-15T00:00:00Z,2022-02-16T00:00:00Z,1910.602905,1913.958705,1915.992554
4,2022-02-16T00:00:00Z,2022-02-17T00:00:00Z,1915.332642,1923.901642,1927.771973
4,2022-02-17T00:00:00Z,2022-02-18T00:00:00Z,1910.507446,1920.75365,1925.614136
4,2022-02-18T00:00:00Z,2022-02-19T00:00:00Z,1885.270752,1890.714431,1892.105713
4,2022-02-19T00:00:00Z,2022-02-20T00:00:00Z,NaN,NaN,NaN
4,2022-02-20T00:00:00Z,2022-02-21T00:00:00Z,1913.458252,1923.265985,1926.742065
4,2022-02-21T00:00:00Z,2022-02-22T00:00:00Z,1903.812256,1910.45685,1921.42395
4,2022-02-22T00:00:00Z,2022-02-23T00:00:00Z,1921.628906,1926.269186,1930.391724
4,2022-02-23T00:00:00Z,2022-02-24T00:00:00Z,1893.296509,1896.791605,1902.596802
4,2022-02-24T00:00:00Z,2022-02-25T00:00:00Z,NaN,NaN,NaN
4,2022-02-25T00:00:00Z,2022-02-26T00:00:00Z,NaN,NaN,NaN
4,2022-02-26T00:00:00Z,2022-02-27T00:00:00Z,1887.609985,1888.669383,1898.511963
4,2022-02-27T00:00:00Z,2022-02-28T00:00:00Z,1897.305908,1907.364017,1913.912109
4,2022-02-28T00:00:00Z,2022-03-01T00:00:00Z,1883.837158,1891.068656,1902.013916
4,2022-03-01T00:00:00Z,2022-03-02T00:00:00Z,1906.169067,1906.315393,1906.411499
4,2022-03-02T00:00:00Z,2022-03-03T00:00:00Z,1889.045776,1891.319159,1895.404785
4,2022-03-03T00:00:00Z,2022-03-04T00:00:00Z,1913.721436,1920.53835,1925.184937
4,2022-03-04T00:00:00Z,2022-03-05T00:00:00Z,1908.9198,1924.897171,1934.936035
4,2022-03-05T00:00:00Z,2022-03-06T00:00:00Z,1912.504517,1928.075054,1934.258057
4,2022-03-06T00:00:00Z,2022-03-07T00:00:00Z,1918.799316,1922.093191,1925.246094
4,2022-03-07T00:00:00Z,2022-03-08T00:00:00Z,NaN,NaN,NaN
4,2022-03-08T00:00:00Z,2022-03-09T00:00:00Z,1929.597412,1930.021476,1930.42749
4,2022-03-09T00:00:00Z,2022-03-10T00:00:00Z,1913.944824,1924.256579,1926.994385
4,2022-03-10T00:00:00Z,2022-03-11T00:00:00Z,1925.038818,1930.361388,1934.331421
4,2022-03-11T00:00:00Z,2022-03-12T00:00:00Z,1925.182739,1928.928501,1930.443481
4,2022-03-12T00:00:00Z,2022-03-13T00:00:00Z,NaN,NaN,NaN
4,2022-03-13T00:00:00Z,2022-03-14T00:00:00Z,1906.981445,1909.189426,1910.444702
4,2022-03-14T00:00:00Z,2022-03-15T00:00:00Z,1890.477539,1901.386892,1909.152588
4,2022-03-15T00:00:00Z,2022-03-16T00:00:00Z,1916.330566,1931.453393,1938.741577
4,2022-03-16T00:00:00Z,2022-03-17T00:00:00Z,1917.89856,1923.500518,1925.943115
